antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Country_Australia,"Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.15,0.68,0.11,0.7333333333333334,1.0784313725490196,1.0,0.007999999999999993,1.2000000000000002,0.08556149732620313,0.15277777777777776,0.1666666666666667,0.44754901960784316
"Forest_Loss_Category_Medium_Forest_Loss, Aid_Category_High_Aid","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.15,0.68,0.11,0.7333333333333334,1.0784313725490196,1.0,0.007999999999999993,1.2000000000000002,0.08556149732620313,0.15277777777777776,0.1666666666666667,0.44754901960784316
"GDP_Category_Low_GDP, Forest_Loss_Category_Medium_Forest_Loss","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.15,0.68,0.11,0.7333333333333334,1.0784313725490196,1.0,0.007999999999999993,1.2000000000000002,0.08556149732620313,0.15277777777777776,0.1666666666666667,0.44754901960784316
"Forest_Loss_Category_Low_Forest_Loss, Year_Category_Middle_Year","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.15,0.68,0.11,0.7333333333333334,1.0784313725490196,1.0,0.007999999999999993,1.2000000000000002,0.08556149732620313,0.15277777777777776,0.1666666666666667,0.44754901960784316
"CO2_Category_Low_CO2, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.28,0.93,0.28,1.0,1.075268817204301,1.0,0.019600000000000006,inf,0.09722222222222225,0.30107526881720437,1.0,0.6505376344086021
"Protected_Areas_Category_Medium_Protected_Area, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.25,0.93,0.25,1.0,1.075268817204301,1.0,0.017499999999999988,inf,0.09333333333333327,0.2688172043010752,1.0,0.6344086021505376
"Population_Category_Low_Population, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.24,0.93,0.24,1.0,1.075268817204301,1.0,0.01679999999999998,inf,0.09210526315789463,0.25806451612903225,1.0,0.6290322580645161
"GDP_Category_Low_GDP, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.23,0.93,0.23,1.0,1.075268817204301,1.0,0.016100000000000003,inf,0.09090909090909093,0.24731182795698922,1.0,0.6236559139784946
"Forest_Loss_Category_High_Forest_Loss, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.23,0.93,0.23,1.0,1.075268817204301,1.0,0.016100000000000003,inf,0.09090909090909093,0.24731182795698922,1.0,0.6236559139784946
"Policy_Category_Weak_Policy, Rainfall_Category_Medium_Rainfall",Corruption_Category_High_Corruption,0.23,0.93,0.23,1.0,1.075268817204301,1.0,0.016100000000000003,inf,0.09090909090909093,0.24731182795698922,1.0,0.6236559139784946
"GDP_Category_High_GDP, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.23,0.93,0.23,1.0,1.075268817204301,1.0,0.016100000000000003,inf,0.09090909090909093,0.24731182795698922,1.0,0.6236559139784946
"Year_Category_Middle_Year, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.22,0.93,0.22,1.0,1.075268817204301,1.0,0.015399999999999997,inf,0.08974358974358973,0.2365591397849462,1.0,0.6182795698924731
"Policy_Category_Weak_Policy, Illegal_Lumbering_Category_Medium_Illegal_Lumbering",Corruption_Category_High_Corruption,0.22,0.93,0.22,1.0,1.075268817204301,1.0,0.015399999999999997,inf,0.08974358974358973,0.2365591397849462,1.0,0.6182795698924731
"Policy_Category_Weak_Policy, Year_Category_Old_Year",Corruption_Category_High_Corruption,0.22,0.93,0.22,1.0,1.075268817204301,1.0,0.015399999999999997,inf,0.08974358974358973,0.2365591397849462,1.0,0.6182795698924731
"Aid_Category_Low_Aid, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.21,0.93,0.21,1.0,1.075268817204301,1.0,0.01469999999999999,inf,0.0886075949367088,0.2258064516129032,1.0,0.6129032258064516
"Policy_Category_Weak_Policy, Tree_Cover_Loss_Category_Low_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.2,0.93,0.2,1.0,1.075268817204301,1.0,0.013999999999999985,inf,0.08749999999999988,0.2150537634408602,1.0,0.6075268817204301
"Country_Russia, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.18,0.93,0.18,1.0,1.075268817204301,1.0,0.0126,inf,0.08536585365853658,0.19354838709677416,1.0,0.5967741935483871
"Agriculture_Land_Category_Medium_Agriculture_Land, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.18,0.93,0.18,1.0,1.075268817204301,1.0,0.0126,inf,0.08536585365853658,0.19354838709677416,1.0,0.5967741935483871
Country_India,Corruption_Category_High_Corruption,0.15,0.93,0.15,1.0,1.075268817204301,1.0,0.010499999999999982,inf,0.08235294117647045,0.16129032258064516,1.0,0.5806451612903226
Country_Australia,Corruption_Category_High_Corruption,0.15,0.93,0.15,1.0,1.075268817204301,1.0,0.010499999999999982,inf,0.08235294117647045,0.16129032258064516,1.0,0.5806451612903226
"Tree_Cover_Loss_Category_High_Tree_Cover_Loss, Illegal_Lumbering_Category_Medium_Illegal_Lumbering",Corruption_Category_High_Corruption,0.14,0.93,0.14,1.0,1.075268817204301,1.0,0.009800000000000003,inf,0.08139534883720932,0.15053763440860216,1.0,0.5752688172043011
"Protected_Areas_Category_High_Protected_Area, Illegal_Lumbering_Category_Low_Illegal_Lumbering",Corruption_Category_High_Corruption,0.14,0.93,0.14,1.0,1.075268817204301,1.0,0.009800000000000003,inf,0.08139534883720932,0.15053763440860216,1.0,0.5752688172043011
"GDP_Category_Medium_GDP, Year_Category_Middle_Year",Corruption_Category_High_Corruption,0.14,0.93,0.14,1.0,1.075268817204301,1.0,0.009800000000000003,inf,0.08139534883720932,0.15053763440860216,1.0,0.5752688172043011
"Protected_Areas_Category_High_Protected_Area, Rainfall_Category_Medium_Rainfall",Corruption_Category_High_Corruption,0.14,0.93,0.14,1.0,1.075268817204301,1.0,0.009800000000000003,inf,0.08139534883720932,0.15053763440860216,1.0,0.5752688172043011
"Rainfall_Category_High_Rainfall, Population_Category_Low_Population",Corruption_Category_High_Corruption,0.14,0.93,0.14,1.0,1.075268817204301,1.0,0.009800000000000003,inf,0.08139534883720932,0.15053763440860216,1.0,0.5752688172043011
"Agriculture_Land_Category_High_Agriculture_Land, Policy_Category_Weak_Policy, Rainfall_Category_Medium_Rainfall",Corruption_Category_High_Corruption,0.14,0.93,0.14,1.0,1.075268817204301,1.0,0.009800000000000003,inf,0.08139534883720932,0.15053763440860216,1.0,0.5752688172043011
"Agriculture_Land_Category_Low_Agriculture_Land, Rainfall_Category_High_Rainfall",Corruption_Category_High_Corruption,0.14,0.93,0.14,1.0,1.075268817204301,1.0,0.009800000000000003,inf,0.08139534883720932,0.15053763440860216,1.0,0.5752688172043011
"Agriculture_Land_Category_Medium_Agriculture_Land, Forest_Loss_Category_High_Forest_Loss",Corruption_Category_High_Corruption,0.14,0.93,0.14,1.0,1.075268817204301,1.0,0.009800000000000003,inf,0.08139534883720932,0.15053763440860216,1.0,0.5752688172043011
"Agriculture_Land_Category_Low_Agriculture_Land, Year_Category_Middle_Year",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Year_Category_Middle_Year, Tree_Cover_Loss_Category_High_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Tree_Cover_Loss_Category_Low_Tree_Cover_Loss, Year_Category_Old_Year",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Rainfall_Category_Low_Rainfall, Protected_Areas_Category_Medium_Protected_Area, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Protected_Areas_Category_High_Protected_Area, Agriculture_Land_Category_Medium_Agriculture_Land",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Protected_Areas_Category_Low_Protected_Area, Year_Category_Old_Year",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Protected_Areas_Category_Medium_Protected_Area, Tree_Cover_Loss_Category_Low_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Aid_Category_Low_Aid, CO2_Category_Low_CO2",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Aid_Category_Low_Aid, Population_Category_High_Population",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Rainfall_Category_High_Rainfall, Illegal_Lumbering_Category_Low_Illegal_Lumbering",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Illegal_Lumbering_Category_Low_Illegal_Lumbering, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Aid_Category_Medium_Aid, Year_Category_Middle_Year",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Protected_Areas_Category_Low_Protected_Area, CO2_Category_High_CO2",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Population_Category_High_Population, CO2_Category_Low_CO2",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Population_Category_High_Population, Illegal_Lumbering_Category_High_Illegal_Lumbering",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Country_Brazil, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Rainfall_Category_High_Rainfall, Forest_Loss_Category_High_Forest_Loss",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Forest_Loss_Category_Low_Forest_Loss, Tree_Cover_Loss_Category_High_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Forest_Loss_Category_Low_Forest_Loss, Year_Category_Old_Year",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"GDP_Category_Low_GDP, Tree_Cover_Loss_Category_High_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Illegal_Lumbering_Category_Low_Illegal_Lumbering, GDP_Category_High_GDP",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Illegal_Lumbering_Category_Low_Illegal_Lumbering, GDP_Category_Low_GDP",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Agriculture_Land_Category_High_Agriculture_Land, Illegal_Lumbering_Category_Low_Illegal_Lumbering",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Agriculture_Land_Category_High_Agriculture_Land, Forest_Loss_Category_Medium_Forest_Loss, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.13,0.93,0.13,1.0,1.075268817204301,1.0,0.009099999999999997,inf,0.0804597701149425,0.13978494623655913,1.0,0.5698924731182795
"Policy_Category_Weak_Policy, CO2_Category_Low_CO2, Forest_Loss_Category_Medium_Forest_Loss",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Policy_Category_Weak_Policy, Protected_Areas_Category_Medium_Protected_Area, Aid_Category_High_Aid",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Policy_Category_Weak_Policy, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss, Forest_Loss_Category_Medium_Forest_Loss",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Agriculture_Land_Category_Low_Agriculture_Land, Policy_Category_Weak_Policy, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Agriculture_Land_Category_High_Agriculture_Land, Illegal_Lumbering_Category_Low_Illegal_Lumbering, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Agriculture_Land_Category_High_Agriculture_Land, CO2_Category_Low_CO2, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Agriculture_Land_Category_Low_Agriculture_Land, CO2_Category_Low_CO2",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Year_Category_Recent_Year, GDP_Category_Low_GDP, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Protected_Areas_Category_Medium_Protected_Area, GDP_Category_High_GDP",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Protected_Areas_Category_High_Protected_Area, GDP_Category_Low_GDP",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"GDP_Category_Low_GDP, Population_Category_Low_Population",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Illegal_Lumbering_Category_Low_Illegal_Lumbering, Forest_Loss_Category_Low_Forest_Loss",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Year_Category_Recent_Year, Forest_Loss_Category_High_Forest_Loss",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Forest_Loss_Category_High_Forest_Loss, Tree_Cover_Loss_Category_Low_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"CO2_Category_Low_CO2, Rainfall_Category_Medium_Rainfall",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Rainfall_Category_High_Rainfall, CO2_Category_Low_CO2",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Illegal_Lumbering_Category_Low_Illegal_Lumbering, Protected_Areas_Category_Medium_Protected_Area",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Illegal_Lumbering_Category_Low_Illegal_Lumbering, Population_Category_Low_Population",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Illegal_Lumbering_Category_High_Illegal_Lumbering, Rainfall_Category_Medium_Rainfall",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"CO2_Category_Low_CO2, Forest_Loss_Category_Medium_Forest_Loss",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
"Illegal_Lumbering_Category_Low_Illegal_Lumbering, Aid_Category_Medium_Aid",Corruption_Category_High_Corruption,0.12,0.93,0.12,1.0,1.075268817204301,1.0,0.00839999999999999,inf,0.07954545454545446,0.12903225806451613,1.0,0.564516129032258
